Datetime,Tweet Id,Text,Username
2018-05-13 18:45:38+00:00,995736846771470336,Make mom proud. Invest in your future! #MothersDay https://t.co/PZV0tcgH9F,RobinhoodApp
2018-05-12 17:56:37+00:00,995362123650809856,Your tax returns shouldn’t sit in a savings account. Put your money to work. https://t.co/ZepRjufHBR https://t.co/PgEgVtyvO0,RobinhoodApp
2018-05-12 01:04:47+00:00,995107487832358915,".@bprafulkumar spoke with Bloomberg’s @emilychangtv about Robinhood’s transition to a full-feature consumer finance company, what it means to have a meaningful impact on wealth distribution, and building the best products for consumers. https://t.co/r3FRvPGPtK",RobinhoodApp
2018-05-11 15:45:39+00:00,994966776537477121,"""Cryptocurrency platforms have exorbitant fees, and they're hard to use. I think it's fair to say that our goal is to build the best product on the market, where users can have all of their investments in one place."" @vladtenev via @zoeSaintBernard https://t.co/h4X0dtybxO",RobinhoodApp
2018-05-11 00:05:47+00:00,994730249626701824,"“Our goal is to become a world-class consumer finance company. You’ll continue to see us reduce the cost of financial services across a lot more verticals in finance.” @bprafulkumar via @ainsleyoc
https://t.co/Uzyslrz7Yt",RobinhoodApp
2018-05-10 23:35:07+00:00,994722532270919680,“Bucking the model of traditional brokerages—which rely on trade commissions to make money—the three-year-old Robinhood has shown an ability to rapidly overtake incumbents in one of the oldest Wall Street industries.” @jenwieczner https://t.co/TOpJ1NgxG9,RobinhoodApp
2018-05-10 13:03:13+00:00,994563511727484929,"We raised $363 million in a new round of funding led by DST Global, at a $5.6 billion valuation. Excited to welcome new investors Iconiq Capital, Capital G, Sequoia Capital, and KPCB to Robinhood. https://t.co/6GtASHfknq",RobinhoodApp
2018-05-09 16:59:37+00:00,994260615685275650,"Robinhood Crypto is cruising into Michigan. Trade Bitcoin and Ethereum, commission-free. https://t.co/60m3XkRl6j",RobinhoodApp
2018-05-08 16:10:00+00:00,993885737635344384,"Robinhood Crypto is making a splash in Florida! Trade Bitcoin and Ethereum commission-free, now in the Sunshine State. https://t.co/5XTFhpCZ1G",RobinhoodApp
2018-05-04 20:30:11+00:00,992501666770440192,Don’t let the Dark Side take control of your financial habits. Stay in charge of your investments. #StarWarsDay https://t.co/GDhYtWkZp7,RobinhoodApp
2018-05-03 20:46:21+00:00,992143346318565376,"Earnings Update: $GPRO announced a Q1 loss of $0.34 per share, beating expectations.",RobinhoodApp
2018-05-03 16:47:07+00:00,992083139131404288,Robinhood Crypto is coming in hot! Commission-free Bitcoin and Ethereum trading is now rolled out and available to investors in New Mexico. https://t.co/aq12aQwcpO,RobinhoodApp
2018-05-03 16:32:26+00:00,992079444465483777,Robinhood Crypto is bringing you a new kind of cheddar! Commission-free Bitcoin and Ethereum trading is now rolled out and available to investors in Wisconsin. https://t.co/6llxdYDEwG,RobinhoodApp
2018-05-02 23:50:17+00:00,991827248473767936,"Earnings Update: $FIT announced a Q1 loss of $0.17 per share, beating expectations. $TSLA announced a Q1 loss of $3.35 per share, beating expectations.",RobinhoodApp
2018-05-01 21:25:42+00:00,991428472550576128,"$AAPL announced quarterly earnings of $2.73 per share, beating expectations by 1%.",RobinhoodApp
2018-04-26 16:15:30+00:00,989538470971392000,"Robinhood Crypto is heading east of the Mississippi River, and it ""Feels Like Coming Home."" Commission-free Bitcoin (BTC) and Ethereum (ETH) trading is now rolled out and available to investors in Mississippi. https://t.co/HfFubqumoz",RobinhoodApp
2018-04-22 17:25:51+00:00,988106620872736768,Happy Earth Day 🌎! Search for “Renewable Energy” to find publicly listed companies that are environmentally conscious – on Robinhood Web https://t.co/hTCXaTOdyK,RobinhoodApp
2018-04-20 16:30:18+00:00,987367866897858560,Robinhood Crypto is coming to a Rocky Mountain near you! Commission-free Bitcoin (BTC) and Ethereum (ETH) trading is now rolled out and available to investors in Colorado. https://t.co/nGfZKrcvj4,RobinhoodApp
2018-04-15 20:00:17+00:00,985608769848659975,"Weekends on Robinhood are now a thing, with Robinhood Crypto. https://t.co/YW2klsceRV",RobinhoodApp
2018-04-12 18:20:44+00:00,984496556194676736,"Robinhood’s Asst. General Counsel, Adele Faure, is one of the top 36 ""Cryptocurrency Pioneers"" on Wall Street! @businessinsider @fintechfrank https://t.co/rEHdtjsR4B https://t.co/3n6n5rg5W0",RobinhoodApp
2018-04-06 22:45:50+00:00,982388941570457602,"Trade Stocks, commission-free.
Trade Options, commission-free. 
Trade Crypto, commission-free.

All on the Robinhood platform. https://t.co/QocUZ1RW5p",RobinhoodApp
2018-04-02 17:35:04+00:00,980861186274033664,"Commission-free Bitcoin (BTC) and Ethereum (ETH) trading is now rolled out and available to investors in California, Massachusetts, Missouri, and Montana. Stay tuned for more updates!",RobinhoodApp
2018-03-29 21:40:03+00:00,979473286798106624,"You can now add $SPOT (Spotify) to your Watchlist on Robinhood, to track real-time market data as soon as the company goes public. 🎵 More on pre-IPO trading here: https://t.co/wLBBfBCExj",RobinhoodApp
2018-03-26 20:32:39+00:00,978369158021750784,Does your Robinhood Watchlist need a makeover? https://t.co/5ZVZjDecMP,RobinhoodApp
2018-03-21 16:55:40+00:00,976502612513013760,"You can now add Dropbox ( $DBX ) to your Watchlist on Robinhood, to track real-time market data as soon as it goes public. More on pre-IPO trading here: https://t.co/wLBBfBCExj",RobinhoodApp
2018-03-20 17:37:51+00:00,976150843425566720,Pssst...Robinhood for Web is now available to everyone on Robinhood! Visit https://t.co/tYyfIfEOUu to take it for a test drive. https://t.co/IE6rtQWKj1,RobinhoodApp
2018-03-14 19:40:43+00:00,974007436905398272,Excited to welcome Josh Elman as our VP of Product! https://t.co/QA9VTF4i4B,RobinhoodApp
2018-03-11 18:52:36+00:00,972908164470398977,"Fun fact – Daylight saving time was introduced to save energy during the summer. Know what else you can save? Money. Join Robinhood, and never pay commission fees again.",RobinhoodApp
2018-03-06 21:49:33+00:00,971140754260164608,"They say ""there is no such thing as a free lunch"" but there is free trading – on Robinhood.",RobinhoodApp
2018-02-27 18:24:54+00:00,968552536125747200,"📢 Robinhood does not currently offer any cryptocurrency giveaways – tweets suggesting otherwise are not associated with, or endorsed by Robinhood, and are likely scams.

Robinhood communicates through the official &amp; verified accounts: @RobinhoodApp and @AskRobinhood.",RobinhoodApp
2018-02-23 18:34:38+00:00,967105437458874374,"We're gradually sending invites to customers residing in CA, MA, MO, MT, NH. We look forward to releasing crypto trading functionality in more states later. In the meantime, you can monitor market data for 16 cryptocurrencies &amp; add them to your watchlist. https://t.co/28TamoX4rO",RobinhoodApp
2018-02-22 14:01:14+00:00,966674244632428544,Cryptocurrency trading on the Robinhood platform is live and rolling out to the first set of customers starting today. #DontSleep https://t.co/OqnVYkKeYL,RobinhoodApp
2018-02-16 17:26:44+00:00,964551631382528000,We're honored to be included on this year's @Forbes #FinTech50 list. Check out the full list here: https://t.co/Im0SMEj3Se https://t.co/a8MoD4iIpI,RobinhoodApp
2018-02-08 20:45:40+00:00,961702594061131776,"Robinhood's Asst. General Counsel, Adele Faure, spoke at @BritandCo's ""Decrypting Crypto: A Primer for Women Investing in Digital Currencies"" hosted by @brit. Full recap here: https://t.co/IxqaNSNIj4 https://t.co/zFSPHhktSB",RobinhoodApp
2018-01-28 19:31:08+00:00,957697568129015809,"ICYMI, you can now check market data and create price alerts for:

$BTC 
$ETH 
$XRP 
$BCH 
$LTC 
$QTUM 
$ETC 
$XLM 
$NEO 
$ZEC 
$XMR 
$DASH 
$BTG 
$LSK 
$OMG 
$DOGE",RobinhoodApp
2018-01-26 01:44:23+00:00,956704336842649600,"Stocks, ETFs, options, and cryptocurrencies, all on the Robinhood platform. https://t.co/3fM7VHwb96",RobinhoodApp
2018-01-25 16:01:08+00:00,956557558017179648,"Introducing Robinhood Crypto. Invest in Bitcoin and other cryptocurrencies commission-free on the Robinhood platform, 24/7. #DontSleep. Get early access https://t.co/28TamoX4rO https://t.co/MiQ9xnsoaq",RobinhoodApp
2017-12-23 23:15:47+00:00,944708143396765696,Stocks resulting in the biggest gains on Robinhood in 2017 #RobinhoodRewind https://t.co/Qbj2jTkOI0,RobinhoodApp
2017-12-23 17:51:36+00:00,944626556483153920,The most traded stocks on Robinhood in 2017 #RobinhoodRewind https://t.co/SfXzyX6OSw,RobinhoodApp
2017-12-22 21:58:50+00:00,944326387166470144,ICYMI: @julieverhage @business on the launch of commission-free options trading on Robinhood! https://t.co/D7lIJRYNdb,RobinhoodApp
2017-12-22 17:44:20+00:00,944262343348797440,The most searched private companies on Robinhood #RobinhoodRewind https://t.co/C6eS8WKFUQ,RobinhoodApp
2017-12-21 17:32:50+00:00,943897060226490368,Check out the biggest portfolio movers and more in this year’s #RobinhoodRewind https://t.co/MRJfzZgFRN https://t.co/gZYNN7pp0l,RobinhoodApp
2017-12-13 15:01:35+00:00,940959892008927233,Commission-free options trading is coming to Robinhood! https://t.co/IcXekyWcF2,RobinhoodApp
2017-12-06 19:45:14+00:00,938494562456158208,"We're honored to be recognized as a @Glassdoor Best Place to Work in 2018, thanks to our employees ❤️ https://t.co/lx8lPVV1rU",RobinhoodApp
2017-11-01 14:00:04+00:00,925724120251166720,"Robinhood, Now on Web. https://t.co/4sSWOrhfCH https://t.co/ZeAlt5uhbi",RobinhoodApp
2017-10-31 19:52:30+00:00,925450426580983809,Happy Halloween! 👻  These are the top candy stocks held on Robinhood! https://t.co/AD02MW4xrN,RobinhoodApp
2017-10-23 14:00:10+00:00,922462655377543169,When you check your Robinhood account more than Twitter...,RobinhoodApp
2017-10-20 15:44:55+00:00,921401854201860097,You know you're adulting when you have a Robinhood account.,RobinhoodApp
2017-10-19 14:01:27+00:00,921013428319375360,"""All I see is signs. All I see is dollar signs."" 🤑",RobinhoodApp
2017-10-18 14:47:01+00:00,920662508192653313,Main Street &gt; Wall Street,RobinhoodApp
2017-10-17 18:00:45+00:00,920348874945986561,"Robinhood has saved customers over $500,000,000 in commission fees. How much have you saved? https://t.co/cuyxc7WqX1",RobinhoodApp
2017-10-16 17:00:04+00:00,919971213199495168,"Don't hate the brokerage, hate the commissions.",RobinhoodApp
2017-10-15 23:00:06+00:00,919699432526041088,How much longer until Monday?,RobinhoodApp
2017-10-14 14:00:13+00:00,919201179409813506,I like my money how I like my coffee: all day every day.,RobinhoodApp
2017-10-13 23:00:49+00:00,918974835224608769,"""I don't dance now, I make money moves
Say I don't gotta dance, I make money move"" @iamcardib",RobinhoodApp
2017-10-12 13:30:13+00:00,918468851590991872,The opening bell is my alarm clock.,RobinhoodApp
2017-10-10 08:00:45+00:00,917661165630697472,Nothing in this world is free. Except stock trading.,RobinhoodApp
2017-10-09 18:27:37+00:00,917456531322474496,We're the app Wall Street doesn't want you to know about.,RobinhoodApp
2017-10-06 18:18:03+00:00,916366959515623424,It's Five O'Clock somewhere so we're sharing the most popular beer stocks in each state. Cheers! 🍻 https://t.co/cLb5jzDW09,RobinhoodApp
2017-09-21 18:39:51+00:00,910936630067740672,"“Customers were really paying exorbitant prices for a lot of services for something that's fully electronic."" https://t.co/OriYCjpKmZ",RobinhoodApp
2017-08-14 23:10:19+00:00,897233954956222464,Fast Company looks at how Robinhood is helping everyday Americans take back their own public markets. https://t.co/ls45MPlMHz,RobinhoodApp
2017-08-09 16:00:21+00:00,895313812647063553,"Starting today, invite your friends to Robinhood with your referral link &amp; you’ll both get a free share of stock like Apple, AMD, or Sprint. https://t.co/S8xY1MdeVD",RobinhoodApp
2017-08-08 23:41:21+00:00,895067436931702784,Inside the mind of Robinhood Co-CEO @bprafulkumar https://t.co/uVVAKwBLSd,RobinhoodApp
2017-07-11 22:41:44+00:00,884905575791775745,Persistence is key... https://t.co/5WprepcI2o,RobinhoodApp
2017-05-16 19:45:38+00:00,864567536926416896,Thrilled to be named to CNBC's #Disruptor50 list of breakthrough companies! https://t.co/3P6BR837Ss https://t.co/3gV3dZT73F,RobinhoodApp
2017-04-27 22:37:51+00:00,857725506237550592,"Our Co-Founder &amp; Co-CEO, @BPrafulkumar, talked w/@BusinessInsider about our latest news &amp; plans for the future 👇🏽 https://t.co/oOg10AMMXM",RobinhoodApp
2017-04-26 17:54:50+00:00,857291896158273536,Two Million Thanks. https://t.co/vqpXd9l0O0,RobinhoodApp
2017-04-26 00:21:27+00:00,857026803126239232,"Congrats to our Co-Founder and Co-CEO, @VladTenev, on being named to Inc's 30 Under 30 list! https://t.co/fp2xoRBZgl https://t.co/gdFsOEqYa5",RobinhoodApp
2017-04-11 18:57:32+00:00,851871857456304130,"Did ya know? Robinhood lets you schedule recurring deposits on a weekly, biweekly, monthly, or quarterly basis. #RobinhoodReminder https://t.co/mWjbJ2AWev",RobinhoodApp
2017-04-03 16:24:47+00:00,848934314431492096,"Out: Generic Stocks App
In: Robinhood
https://t.co/eUXeg71NxU",RobinhoodApp
2017-03-14 18:16:46+00:00,841714738610368512,"Taxation without representation. 
Commission without permission.",RobinhoodApp
2017-03-02 15:20:54+00:00,837321824748724224,Anything happening in the markets today? 👻,RobinhoodApp
2017-03-01 17:39:26+00:00,836994300181274624,You can now add $SNAP to your watchlist 👻,RobinhoodApp
2017-02-28 01:08:35+00:00,836382554987053060,"IPO? 
You know where to go...",RobinhoodApp
2017-02-25 22:00:25+00:00,835610426067017728,"Our Creative Director, Zane Bevan, shared some of his favorite things with @DesignMilk. Check 'em out! https://t.co/gQghcsV1O7",RobinhoodApp
2017-02-23 21:57:30+00:00,834884919515979776,I got 99 problems but my portfolio ain't one.,RobinhoodApp
2017-02-22 19:08:47+00:00,834480072178364416,"*Announces slightly lower commission fees...expects a pat on the back*  
*Reads replies from customers*  Sad! https://t.co/KYik6W94a8",RobinhoodApp
2017-02-22 18:04:37+00:00,834463923784998912,How is Main Street playing Tesla earnings? @ElectrekCo has the data from Robinhood. https://t.co/k8DQIHTZJX,RobinhoodApp
2017-02-19 22:05:15+00:00,833437316450443264,"Bad News: The markets will be closed tomorrow in observance of President's Day. 

Good News: The markets will be open on Tuesday. https://t.co/IFBA9Wte9f",RobinhoodApp
2017-02-15 22:00:16+00:00,831986513332338688,"$10 commissions? Nah, we're hood.",RobinhoodApp
2017-02-15 01:00:30+00:00,831669479864201216,Fast Company named Robinhood one of the 'Most Innovative Companies' in Finance for the second year in a row! BOOM. 💥 https://t.co/cIdAozp7sM,RobinhoodApp
2017-02-14 18:08:42+00:00,831565847466422272,Catch @bprafulkumar's chat with Bloomberg's @CoryTV &amp; @CarolMassar from last week👇🏽 https://t.co/W0QhIxhA6X,RobinhoodApp
2017-01-31 22:30:02+00:00,826558183615426562,Earnings season is our favorite season.,RobinhoodApp
2017-01-28 19:00:03+00:00,825418176968134656,What do people even do with all this free time? #MarketsClosed,RobinhoodApp
2017-01-26 18:00:15+00:00,824678351445094400,"So, how about the new earnings experience? https://t.co/TxwfPcSMVH https://t.co/whvWzcmmDT",RobinhoodApp
2017-01-25 23:00:57+00:00,824391635693961217,Nothing fun happens after market hours. 😢,RobinhoodApp
2017-01-25 01:00:40+00:00,824059377321656327,Free is our favorite number.,RobinhoodApp
2017-01-24 18:01:10+00:00,823953806266339328,Congrats to @BPrafulkumar &amp; @VladTenev on making Fast Company's Most Creative People in Business! 🙌🏽 #FCMostCreative https://t.co/ZPb8RTR2hD,RobinhoodApp
2017-01-23 17:00:29+00:00,823576147636219904,Seize the market.,RobinhoodApp
2017-01-23 00:00:12+00:00,823319384664002560,"You betcha, @JimCramer https://t.co/NCeNbUYHpu",RobinhoodApp
2017-01-19 01:12:41+00:00,821888073751560194,Bought gun stocks before the election? You likely voted for Trump. https://t.co/9bULsg6Yy9 https://t.co/eK5A8EO0Wx,RobinhoodApp
2017-01-18 18:13:22+00:00,821782549374517248,"As it turns out, trading patterns on Robinhood can help predict presidential elections. https://t.co/9bULsgozpH",RobinhoodApp
2017-01-17 17:30:09+00:00,821409287918485506,"NEW! Check out a list of upcoming earnings reports, view estimates, receive alerts, &amp; listen live to earnings calls. https://t.co/TxwfPcSMVH",RobinhoodApp
2017-01-05 23:59:58+00:00,817158733889490944,Commissions are so last year. 💁🏽,RobinhoodApp
2017-01-03 22:59:59+00:00,816418861004312576,How much have you saved in 2016 by investing on Robinhood? (Peek at your Card in the app to find out!),RobinhoodApp
2017-01-03 15:00:00+00:00,816298070275223552,The first market open of 2017...,RobinhoodApp
2017-01-01 22:30:02+00:00,815686546984730624,"Happy New Year, from everyone at Robinhood! The markets will be closed tomorrow but back open on Tuesday! #RobinhoodReminder 🍾 https://t.co/eNyCbcfxbu",RobinhoodApp
2017-01-01 20:29:29+00:00,815656209407614976,@chris_stearns Boom baby! Happy New Year to you! 🎇🎆,RobinhoodApp
2016-12-31 21:00:20+00:00,815301584963960836,"💡 What's one product, feature, or improvement you'd like to see @RobinhoodApp release in 2017?",RobinhoodApp
2016-12-31 18:00:34+00:00,815256347029729281,Yep. And much more to come in 2017. https://t.co/OiD2MJrtOw,RobinhoodApp
2016-12-30 23:49:46+00:00,814981837839826944,"Thanks @Phandroid, for naming Robinhood one of the best Android apps of 2017! 🍾https://t.co/QHuepTqxst",RobinhoodApp
2016-12-26 14:30:09+00:00,813391455515537413,"The markets are closed today, but back in action tomorrow. #RobinhoodReminder https://t.co/4eVDpUZYQb",RobinhoodApp
2016-12-21 01:00:12+00:00,811375684513886215,That moment when you confuse your Christmas wishlist with your Robinhood watchlist...,RobinhoodApp
2016-12-19 16:00:48+00:00,810877554039160833,TGIM,RobinhoodApp
2016-12-16 14:30:13+00:00,809767592244154368,May the force be with you this market open.,RobinhoodApp
2016-12-13 18:15:05+00:00,808737017009991681,"""Banking on change: Tech startups target financial services"" by @liedtkesfc https://t.co/7lSlJeQGHB https://t.co/rDQbioVZWy",RobinhoodApp
2016-12-12 18:01:01+00:00,808371089692852224,I'd rather be trading. 💅🏽,RobinhoodApp
2016-12-09 14:30:29+00:00,807230943081746432,Hood morning.,RobinhoodApp
2016-12-02 22:08:59+00:00,804809616391487488,"In an interview at The Sherwood Forest, @bprafulkumar shares the investing behaviors we're seeing post-election. https://t.co/UUiXNrC6aJ",RobinhoodApp
2016-11-24 00:00:29+00:00,801576185205506050,"Hot topics with the grandparents: politics, religion, Robinhood.
Engage at your own risk.",RobinhoodApp
2016-11-18 01:00:18+00:00,799416910521565184,Earnings season &gt; holiday season.,RobinhoodApp
2016-11-17 21:00:10+00:00,799356479199285248,"✨ NEW ✨ On our iOS app, we added support for 1Password and iCloud Keychain, along with a handy position chart, because scrolling was silly. https://t.co/zKaP9zBDha",RobinhoodApp
2016-11-16 19:00:00+00:00,798963851853234178,"From a teenager buying his first stock to co-founding the fastest-growing brokerage, Vlad's story is a good one. https://t.co/kPIdKxHbM8",RobinhoodApp
2016-11-16 01:00:01+00:00,798692063713882112,Commissions -- You can't live with them. You can definitely live without them.,RobinhoodApp
2016-11-14 21:40:10+00:00,798279379667206144,What are you thankful for?,RobinhoodApp
2016-11-12 00:30:03+00:00,797234970603425793,Trade like there's no tomorrow... because the market is closed tomorrow.,RobinhoodApp
2016-11-11 02:00:31+00:00,796895347650031617,Being charged commission fees makes as much sense as being charged by the ice cube.,RobinhoodApp
2016-11-08 01:00:19+00:00,795793034126524416,Thrilled to have made the @Forbes #Fintech50 list for the second year in a row! 🎉 https://t.co/jdX8ly6bvs,RobinhoodApp
2016-11-06 01:55:09+00:00,795082058427043840,There's an app for that @souljaboy! https://t.co/9PJBzKdGsk,RobinhoodApp
2016-11-04 20:00:59+00:00,794630540989235201,"Eat, sleep, wait: A biography of my life during market close.",RobinhoodApp
2016-11-01 23:00:42+00:00,793588606266970116,"“Just because a product is sophisticated doesn’t mean it needs to be confusing"" -- @BPrafulkumar in @VentureBeat https://t.co/yBoRMD4xOD https://t.co/iNj554FDCl",RobinhoodApp
2016-10-31 23:00:25+00:00,793226145487523841,Went to another brokerage and saw commissions fees -- got really spooked.,RobinhoodApp
2016-10-30 22:00:00+00:00,792848556373774336,"If you really want to scare people this Halloween, dress up as commission fees.",RobinhoodApp
2016-10-29 19:30:08+00:00,792448453473341445,Apparently we're the talk of the town on campus at @WUSTL https://t.co/w03IH51zcF,RobinhoodApp
2016-10-28 22:00:23+00:00,792123876377526272,"We couldn't have done it without you. Your favorite Twitter account just hit 40,000 followers 🎉",RobinhoodApp
2016-10-25 23:00:17+00:00,791051786429816832,"Green to Gold.
#TransformationTuesday",RobinhoodApp
2016-10-24 01:00:12+00:00,790357186627178496,"How do you know you're adulting?
You have a Robinhood account.",RobinhoodApp
2016-10-22 22:00:30+00:00,789949577629732864,"At the @Forbes Under 30 Summit, Vlad explains why the financial services industry is still in the ""early innings."" https://t.co/QWf6QnuptE https://t.co/hoxdN5kCIS",RobinhoodApp
2016-10-16 16:00:46+00:00,787684718422687744,"Let's repeal the weekend. Like this tweet to cast your vote. 
#MarketsClosed",RobinhoodApp
2016-10-15 19:00:50+00:00,787367648724148224,https://t.co/Ra7Ttgz1Om,RobinhoodApp
2016-10-14 20:00:07+00:00,787020178450251781,"It's about that time...    
🎶Closing Time by SemiSonic plays in the background🎶  
#MarketsClosed",RobinhoodApp
2016-10-12 23:30:10+00:00,786348263574208512,"October is Blind Awareness Month! Robinhood is proud to make the markets accessible to everyone.    
https://t.co/KJLNnhcApf",RobinhoodApp
2016-10-11 23:30:11+00:00,785985881291296768,"One million users.
$12 billion transacted. 
$200 million in commissions saved. 
1 year since launching. 
https://t.co/4E5HpDOyom https://t.co/5RAyP2aALx",RobinhoodApp
2016-10-11 00:00:01+00:00,785630999900221440,"Here are the team members that explored, designed, and coded Robinhood Gold, just for you. https://t.co/HlFYwSO5kB",RobinhoodApp
2016-10-10 16:03:31+00:00,785511084975394816,Questions about the features on Robinhood Gold? Explore our Help Center https://t.co/S3fVsSYqtW,RobinhoodApp
2016-10-08 23:30:17+00:00,784898741346177024,"Even with Robinhood Gold, one thing's for certain: Trades will remain commission-free.",RobinhoodApp
2016-10-07 23:30:45+00:00,784536471239794690,Leave commission fees where they belong... next to your floppy disks and Nickelback CDs.,RobinhoodApp
2016-10-04 23:30:02+00:00,783449129775144964,"""The new Gold membership allows Robinhood’s loyalists to get even more out of the app."" -- @GearPatrol https://t.co/2WQ6rkoAJd",RobinhoodApp
2016-10-04 00:58:38+00:00,783109037109960704,"Unlock Robinhood Gold for just $10 a month. Yep, that's the same price you'd pay for a single trade elsewhere. https://t.co/x9wU6ThR2N",RobinhoodApp
2016-10-02 20:00:01+00:00,782671499257868289,You gotta have the markets close to fully appreciate the joy of market open.,RobinhoodApp
2016-09-30 21:00:33+00:00,781961958748725248,"With Robinhood Gold, you know what you pay. No hidden fees. And of course, no commissions. https://t.co/0whFcNkyss",RobinhoodApp
2016-09-30 18:01:10+00:00,781916813756076033,"Hey, @FortuneMagazine, we think you're pretty hip too. https://t.co/XwP7hDFnXg",RobinhoodApp
2016-09-30 00:24:04+00:00,781650786329595904,"Trés commas club, anyone? https://t.co/yiHh62ncn2",RobinhoodApp
2016-09-29 14:02:15+00:00,781494300664135682,"Introducing Robinhood Gold: a collection of powerful, premium new features. https://t.co/lAzEmWKULq https://t.co/5xeuTWfMTF",RobinhoodApp
2016-09-26 01:30:12+00:00,780217876229816320,Commissions -- something you wouldn't wish on your worst enemy.,RobinhoodApp
2016-09-24 22:00:17+00:00,779802663198322688,Seeking engineers who enjoy short walking meetings on the streets of Palo Alto https://t.co/WvVro2RixK https://t.co/YdqnXD9PCY,RobinhoodApp
2016-09-23 20:00:02+00:00,779410015039918080,"Markets Closed. Only 3,930 minutes until open.",RobinhoodApp
2016-09-23 00:00:34+00:00,779108156802760705,Thanks for sharing Robinhood with your friends and family! https://t.co/mMNh3UvWlh https://t.co/6kaQ18HbSR,RobinhoodApp
2016-09-19 00:00:26+00:00,777658570699595776,Sunday Fortune: A market open is in your future. 🙌.,RobinhoodApp
2016-09-16 23:45:07+00:00,776929941078339584,Wouldn't pay for email? Don't pay to trade.,RobinhoodApp
2016-09-15 23:30:11+00:00,776563798119415808,"Robinhood is ""a great find for people who’ve watched The Wolf on Wall Street one too many times"" -- @BritandCo   https://t.co/kqrc92FHMy",RobinhoodApp
2016-09-13 00:00:31+00:00,775484267946213376,"We're joining more than 100 companies to make Election Day a company holiday. #GoVote 🇺🇸  

https://t.co/CwRTuuyXrO https://t.co/cQZud6hmAM",RobinhoodApp
2016-09-08 23:30:04+00:00,774027050994769920,https://t.co/0xan7DNRHS,RobinhoodApp
2016-09-08 17:30:02+00:00,773936447623692288,Robinhood now supports Two-Factor Authentication! Check it out 👉🏽  https://t.co/Qse9PUMDYH,RobinhoodApp
2016-09-05 13:30:15+00:00,772788939904184320,"Happy Labor day🇺🇸  
#RobinhoodReminder https://t.co/wFKow2rzoF",RobinhoodApp
2016-09-01 21:00:28+00:00,771452687514791936,Gear Patrol named Robinhood one of the three best money managing apps! https://t.co/m1mOToliK7,RobinhoodApp
2016-09-01 00:00:39+00:00,771135644496195585,"Our Instagram reveals a lot more about life #UnderTheHood! 
https://t.co/7rmi4VA5q5",RobinhoodApp
2016-08-31 00:00:05+00:00,770773116175917058,"Join us at #SXSW! We'll discuss #RedesigningFinance with @MeetEarnest, @Acorns &amp; @Nerdwallet, but we need your vote! https://t.co/ZKKvlVkfCX",RobinhoodApp
2016-08-29 18:08:23+00:00,770322216835698689,What was your first reaction when hearing about Robinhood?,RobinhoodApp
2016-08-28 19:00:34+00:00,769972961210171392,https://t.co/fQiOEY7u1b,RobinhoodApp
2016-08-19 23:30:00+00:00,766779277610258433,"""I don't know what to do with my hands"" -- Ricky Bobby, Talladega Nights   
#MarketsClosed",RobinhoodApp
2016-08-17 23:51:09+00:00,766059825293918208,There are two types of people in this world: People who trade commission free and people who probably still use pagers.,RobinhoodApp
2016-08-15 23:45:01+00:00,765333506440519681,"Dear Android Engineers, 
We have a spot just for you. 
https://t.co/WvVro2RixK https://t.co/chFYieCVGA",RobinhoodApp
2016-08-15 03:30:14+00:00,765027796930424832,Can't sleep...too excited for market open.,RobinhoodApp
2016-08-12 23:33:14+00:00,764243377831440384,We're all hands on deck working to bring you #RobinhoodGold! https://t.co/OuYGcF4wLO,RobinhoodApp
2016-08-10 23:45:07+00:00,763521592139845633,Hugs not trading commissions.,RobinhoodApp
2016-08-09 17:34:38+00:00,763065969090572288,"Proud to announce NEA's Managing General Partner, Scott Sandell, joined Robinhood's board! 
https://t.co/OzHqOq81sW",RobinhoodApp
2016-08-09 00:04:08+00:00,762801602365382656,"✨ Download the latest version of Robinhood to see the all-new Account Menu, redesigned to better understand your Portfolio Value! ✨",RobinhoodApp
2016-08-06 17:30:30+00:00,761977763112816640,What's it like to work at Robinhood? Check us out on Instagram! #UnderTheHood https://t.co/7rmi4VA5q5,RobinhoodApp
2016-08-05 23:01:10+00:00,761698589567488000,Go for #RobinhoodGold🇺🇸,RobinhoodApp
2016-08-04 00:00:50+00:00,760988831399239681,https://t.co/lvbA78hclb,RobinhoodApp
2016-08-02 23:00:41+00:00,760611304361095168,"Young, wild, and free trades.",RobinhoodApp
2016-07-30 19:01:17+00:00,759463893538340864,What do people even do with all this free time? #MarketsClosed,RobinhoodApp
2016-07-29 00:01:23+00:00,758814644261703681,"We're looking for hard working, cat-loving engineers.
(will consider dog-lovers) 
https://t.co/WvVro2zH9a https://t.co/RWd21UsPVy",RobinhoodApp
2016-07-27 00:00:07+00:00,758089546663944192,Best things in life are free. 😉,RobinhoodApp
2016-07-23 17:30:13+00:00,756904263624916993,🙌 https://t.co/6FMemrc1Rt,RobinhoodApp
2016-07-22 21:21:23+00:00,756600050906570752,"Ayo Robinhoodies, reply with three emojis that best describe you. Go! #UnderTheHood https://t.co/plQyAfmIVJ",RobinhoodApp
2016-07-22 20:00:54+00:00,756579795866050560,Two things we just don't get: commissions and the weekend. #MarketsClosed,RobinhoodApp
2016-07-20 22:06:19+00:00,755886581618135040,"Buying power, boosted. #RobinhoodGold https://t.co/jGAnkQbvCo",RobinhoodApp
